step,timestamp,appliance,state,reason
3327,1900-01-01 09:14:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3328,1900-01-01 09:14:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3329,1900-01-01 09:14:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3330,1900-01-01 09:15:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3331,1900-01-01 09:15:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3332,1900-01-01 09:15:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3333,1900-01-01 09:15:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3334,1900-01-01 09:15:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3335,1900-01-01 09:15:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3336,1900-01-01 09:16:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3337,1900-01-01 09:16:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3338,1900-01-01 09:16:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3339,1900-01-01 09:16:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3340,1900-01-01 09:16:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3341,1900-01-01 09:16:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3342,1900-01-01 09:17:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3343,1900-01-01 09:17:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3344,1900-01-01 09:17:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3379,1900-01-01 09:23:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3380,1900-01-01 09:23:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3381,1900-01-01 09:23:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3382,1900-01-01 09:23:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3383,1900-01-01 09:23:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3384,1900-01-01 09:24:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3385,1900-01-01 09:24:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3386,1900-01-01 09:24:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3387,1900-01-01 09:24:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3388,1900-01-01 09:24:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3389,1900-01-01 09:24:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3390,1900-01-01 09:25:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3391,1900-01-01 09:25:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3392,1900-01-01 09:25:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3393,1900-01-01 09:25:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3394,1900-01-01 09:25:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3395,1900-01-01 09:25:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3396,1900-01-01 09:26:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3397,1900-01-01 09:26:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3398,1900-01-01 09:26:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3399,1900-01-01 09:26:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3400,1900-01-01 09:26:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3401,1900-01-01 09:26:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3402,1900-01-01 09:27:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3403,1900-01-01 09:27:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3404,1900-01-01 09:27:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3428,1900-01-01 09:31:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3429,1900-01-01 09:31:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3489,1900-01-01 09:41:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3490,1900-01-01 09:41:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3491,1900-01-01 09:41:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3492,1900-01-01 09:42:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3493,1900-01-01 09:42:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3494,1900-01-01 09:42:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3495,1900-01-01 09:42:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3496,1900-01-01 09:42:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3497,1900-01-01 09:42:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3498,1900-01-01 09:43:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3499,1900-01-01 09:43:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3513,1900-01-01 09:45:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3514,1900-01-01 09:45:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3515,1900-01-01 09:45:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3516,1900-01-01 09:46:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3517,1900-01-01 09:46:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3518,1900-01-01 09:46:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3519,1900-01-01 09:46:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3520,1900-01-01 09:46:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3521,1900-01-01 09:46:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3522,1900-01-01 09:47:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3523,1900-01-01 09:47:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3524,1900-01-01 09:47:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
